id,edge1_id,edge2_id,node1_id,node2_id,capacity
0,0,1,16,24,1831257000
1,2,3,3,25,100000000
2,4,5,27,28,20000000
3,6,7,27,25,300000000
4,8,9,10,32,50000000
5,10,11,24,35,156925000
6,12,13,37,33,50000000
7,14,15,33,39,100000000
8,16,17,8,45,20000000
9,18,19,49,40,200000000
10,20,21,46,51,20000000
11,22,23,54,55,89141000
12,24,25,54,57,200000000
13,26,27,63,64,1000000000
14,28,29,54,67,126191000
15,30,31,63,70,1000000000
16,32,33,46,45,250000000
17,34,35,79,63,300000000
18,36,37,46,49,900000000
19,38,39,87,24,350000000
20,40,41,8,88,50000000
21,42,43,10,80,300000000
22,44,45,87,80,400000000
23,46,47,27,80,400000000
24,48,49,87,49,661500000
25,50,51,98,99,498765000
26,52,53,54,46,267361000
27,54,55,87,112,25000000
28,56,57,54,113,44499000
29,58,59,109,77,300000000
30,60,61,46,126,48000000
31,62,63,127,115,400000000
32,64,65,58,129,100000000
33,66,67,54,33,226588000
34,68,69,132,2,30000000
35,70,71,76,77,1000000000
36,72,73,87,137,45436000
37,74,75,10,108,200000000
38,76,77,24,108,200000000
39,78,79,141,49,300000000
40,80,81,147,2,399878000
41,82,83,148,63,20000000
42,84,85,148,63,30000000
43,86,87,148,63,30000000
44,88,89,54,149,20000000
45,90,91,46,149,20000000
46,92,93,87,108,200000000
47,94,95,40,108,200000000
48,96,97,33,108,200000000
49,98,99,123,130,12237197000
50,100,101,54,155,20000000
51,102,103,24,108,200000000
52,104,105,46,45,1000000000
53,106,107,40,108,200000000
54,108,109,165,24,345678000
55,110,111,46,165,100000000
56,112,113,150,40,3300000000
57,114,115,170,150,40000000
58,116,117,54,172,233758000
59,118,119,175,8,124566000
60,120,121,115,180,800000000
61,122,123,54,188,70000000
62,124,125,58,189,225524000
63,126,127,194,40,5000000000
64,128,129,95,195,774861000
65,130,131,156,77,1098273000
66,132,133,54,196,263464000
67,134,135,54,145,250000000
68,136,137,62,194,1000000000
69,138,139,199,22,97000000
70,140,141,58,202,111287000
71,142,143,160,206,700000000
72,144,145,208,130,56000000
73,146,147,58,206,5000000000
74,148,149,207,40,50000000
75,150,151,87,119,3874729000
76,152,153,150,221,435345000
77,154,155,33,206,400000000
78,156,157,46,225,1000000000
79,158,159,122,58,2000000000
80,160,161,116,234,1000000000
81,162,163,54,238,536970000
82,164,165,54,239,67538000
83,166,167,54,244,247844000
84,168,169,54,16,2000000000
85,170,171,58,110,500000000
86,172,173,191,46,100000000
87,174,175,249,58,78000000
88,176,177,24,253,70239000
89,178,179,100,130,53728000
90,180,181,258,150,350000000
91,182,183,259,40,50000000
92,184,185,212,261,2000000000
93,186,187,262,54,283698000
94,188,189,54,265,285145000
95,190,191,62,192,500000000
96,192,193,54,269,266487000
97,194,195,95,227,500000000
98,196,197,251,278,147306000
99,198,199,79,58,250000000
100,200,201,279,130,326929000
101,202,203,24,280,98683000
102,204,205,281,77,1500000000
103,206,207,250,282,1686608000
104,208,209,10,283,238270000
105,210,211,276,252,800000000
106,212,213,286,58,562110000
107,214,215,276,287,800000000
108,216,217,54,288,40000000
109,218,219,54,292,240484000
110,220,221,150,227,1100000000
111,222,223,263,119,387705000
112,224,225,54,302,282562000
113,226,227,87,288,500000000
114,228,229,54,304,2000000000
115,230,231,104,282,2000000000
116,232,233,308,282,2000000000
117,234,235,50,282,2000000000
118,236,237,317,282,1998218000
119,238,239,263,107,130064000
120,240,241,323,282,77118000
121,242,243,250,276,800000000
122,244,245,327,60,2159343000
123,246,247,328,109,98532000
124,248,249,303,326,16777215000
125,250,251,326,332,16777215000
126,252,253,115,273,121788000
127,254,255,323,326,100000000
128,256,257,334,323,100000000
129,258,259,95,334,16777215000
130,260,261,335,86,2000000000
131,262,263,189,332,900000000
132,264,265,24,337,600000000
133,266,267,344,332,9000000000
134,268,269,334,347,9000000000
135,270,271,326,350,9000000000
136,272,273,353,340,9000000000
137,274,275,354,334,9000000000
138,276,277,340,347,9000000000
139,278,279,332,345,900000000
140,280,281,356,347,9000000000
141,282,283,358,347,9000000000
142,284,285,358,342,9000000000
143,286,287,343,340,9000000000
144,288,289,343,342,9000000000
145,290,291,345,340,9000000000
146,292,293,346,340,9000000000
